BlockHeight,UnixTimestamp,TxnFee(ETH),TxnFee (Binary),Status (Tags),Block Generation Rate,Stake Reward,Coin Stake,Stake Distribution Rate,Txnsize,Coin Days,Coin Age,Block Density (%),Block Score,Coin Day Weight,Node Label
5962030,1524145611,0,1,0,1,1,108,1541,61,3,79,1242,3039,0,1
6286033,1531980123,0,1,0,0,0,66,1589,81,2,77,2432,2123,26,0
15450240,1661999151,0,1,1,1,1,40,1466,68,3,213,2831,5427,56,1
15450240,1656083410,0.535640565,1,1,1,1,108,2509,60,3,81,2284,3873,27,1
6134591,1524145611,0,1,0,0,1,56,1703,62,2,54,1587,5339,0,0
15450240,1654446967,0.499695026,1,1,0,1,37,986,44,1,63,1024,3222,49,0
15137777,1526908055,0.497415414,1,1,1,0,97,1002,65,1,63,2072,2643,52,0
15450240,1600829478,0.486253949,1,1,1,1,40,1060,55,1,97,1948,2961,51,1
14829888,1524145611,0,1,0,0,0,52,1545,49,1,70,2296,2282,34,0
15450240,1651681678,0.457165578,1,1,1,1,101,1751,51,1,63,1286,1770,56,0
15450240,1527908983,0.007627271,1,0,0,1,50,1495,36,1,94,1569,3866,24,0
15450240,1661087226,0.411695186,1,1,1,1,108,2495,81,1,124,1844,5148,54,1
15450240,1660077155,0.581873855,1,1,1,1,123,1774,2,3,100,3150,6171,61,1
6110281,1524145611,0,1,0,0,1,44,1068,55,2,65,1136,2009,32,0
5680928,1525297950,0,1,0,0,1,62,1104,71,1,109,1295,2062,23,0
15450240,1661999151,0.510879482,1,1,1,1,133,2372,76,3,120,1792,5682,54,1
15450240,1656245940,0.502014156,1,0,0,0,38,2403,46,3,173,1507,3702,53,0
15391520,1661999151,0.456538246,1,1,1,1,113,1928,58,1,211,3161,5785,51,1
15450240,1651138785,0.512804719,1,1,1,1,115,2677,55,3,105,3066,6130,55,1
6028946,1526688005,0,1,0,0,1,64,1081,47,2,91,1636,1392,25,0
5642935,1530339974,0,0,0,0,1,39,1431,31,2,94,2722,2260,24,0
6400224,1524145611,0,1,0,0,0,32,1334,55,2,75,1490,1296,28,0
15450240,1648119897,0.474290488,0,1,1,1,103,2478,81,1,119,2591,5427,54,1
5949939,1530764922,0.007523691,1,0,0,1,65,1820,35,3,95,1655,2361,0,0
15450240,1653433408,0.493885262,1,1,1,1,49,2553,52,1,84,1516,5861,54,1
6353958,1653679874,0,1,0,0,1,39,2272,85,1,84,1311,5849,28,0
15450240,1661663108,0.53240853,1,1,1,1,105,2312,66,1,65,2441,5985,53,1
5468684,1524145611,0,1,0,0,1,66,1496,56,2,51,1650,2698,0,0
5468684,1524145611,0,1,0,0,1,48,1725,60,2,50,1587,2982,0,0
10917621,1524145611,0,1,0,0,1,46,1307,73,2,176,1785,3554,0,0
5658019,1653124948,0,0,0,0,1,73,1665,35,3,76,1446,4444,56,0
5772602,1524145611,0.001635898,1,0,0,1,30,1501,59,2,94,1413,2938,0,0
15450240,1595299363,0.468984554,1,1,1,1,81,1592,58,2,90,1460,2516,0,1
10136316,1524944707,0,1,0,0,0,35,2969,54,3,92,1239,3217,31,0
15450240,1586553009,0.469112248,1,0,0,1,46,1420,71,2,143,1079,4199,54,1
15450240,1524145611,0,1,0,0,1,45,1759,55,2,73,2331,921,55,1
5994764,1525506833,0.003933984,1,0,0,1,60,1136,2,2,108,1269,3938,1,0
15450240,1651654576,0.398289219,1,1,1,1,79,873,72,1,217,1579,3376,51,1
15450240,1656347709,0.01397965,1,1,1,1,126,1947,25,1,85,1860,3689,58,1
5975407,1524145611,0,1,0,1,1,35,1688,27,1,85,1708,3875,27,0
15450240,1526380011,0,1,0,0,0,57,2832,6,1,96,1592,2472,62,0
15450240,1661999151,0,1,1,1,1,83,1065,32,2,189,1642,6056,52,1
5699399,1528608520,0,1,0,0,0,53,1366,40,2,81,1624,3199,55,0
5845297,1524145611,0,1,0,0,1,39,1515,51,2,50,1447,3403,0,0
5848525,1524145611,0,1,0,0,0,41,1834,26,2,47,1515,2232,0,0
15450240,1533264397,0.040319194,1,1,1,1,49,1044,52,2,111,1595,2470,23,0
5468684,1524145611,0.003698392,1,0,0,0,44,1265,74,1,120,1581,2956,59,0
5887815,1528926303,0,1,0,0,1,73,2244,71,3,83,1610,921,27,0
5468684,1524145611,0,1,0,0,1,46,1549,56,2,71,1346,2076,24,0
15450240,1646080852,0.424127136,1,1,1,1,90,1105,65,1,179,1707,5903,55,1
5845213,1524145611,0,0,0,0,1,36,1056,53,3,118,1291,2237,52,0
15450240,1661999151,0.513574589,1,1,1,1,130,2870,72,3,96,1735,6546,54,1
6187077,1524145611,0,1,0,1,1,70,2550,69,3,102,1711,3715,23,1
15450240,1659463562,0.5308741,1,1,1,1,112,1713,49,1,98,2840,4537,51,1
15450240,1661999151,0.472030927,1,1,1,1,86,2312,78,1,111,2562,3767,53,1
6302931,1524145611,0,1,0,0,1,57,1552,44,3,83,1585,2740,23,0
15181749,1644534736,0.503049349,1,1,1,1,43,1649,83,1,85,1586,3709,24,1
15450240,1657434253,0.394994377,1,1,1,1,103,2754,75,1,92,1593,3339,56,1
15450240,1661999151,0.496691333,0,1,1,1,72,1019,52,1,86,1364,4189,51,1
15450240,1524145611,0,1,0,1,0,119,1532,75,3,77,1411,3908,26,0
15450240,1524145611,0.007668501,1,1,0,1,47,2555,32,1,99,1188,5543,30,1
6058974,1524145611,0,1,0,0,0,36,1034,34,2,57,1221,959,0,0
15450240,1651326704,0.428567818,1,1,1,1,107,2355,69,1,179,1808,6012,55,1
5623849,1524145611,0,1,0,0,1,30,910,52,2,56,1370,1423,22,0
15450240,1635987231,0.421250836,1,1,1,1,111,2576,88,1,101,3130,5970,51,1
15450240,1656926909,0,1,1,1,1,81,1691,64,3,237,1451,2682,52,0
15450240,1660809100,0.481325978,1,1,1,1,154,3850,62,3,95,1643,3499,61,1
5843940,1524145611,0,1,0,0,1,68,1665,52,2,75,1503,3284,0,0
6434971,1524145611,0,1,0,0,1,65,1126,50,2,96,1605,1391,0,0
5468684,1524145611,0,0,0,0,1,59,2200,58,1,81,1386,3596,30,0
5468684,1524145611,0,1,0,0,1,70,984,34,3,88,1178,2622,24,0
5468684,1524759974,0,0,0,0,1,42,1726,20,2,53,2722,2181,27,0
15450240,1649089038,0.509778709,1,0,0,0,109,1349,43,1,57,2182,4173,56,1
15450240,1660905098,0.587574969,1,1,1,1,37,1049,48,1,110,1621,5903,60,1
6090123,1524145611,0,1,0,1,1,98,777,73,2,70,1672,2488,55,0
6481955,1555643195,0,1,0,0,0,188,1635,76,2,94,1672,4549,52,0
5945412,1524145611,0,1,1,0,1,40,1198,39,1,71,1410,2438,27,0
6264369,1527572159,0,1,0,0,1,45,940,33,3,87,1633,3831,27,0
15450240,1661999151,0.470942691,1,1,1,1,170,2210,50,1,235,1862,4051,56,1
5713458,1524145611,0,0,0,0,1,48,1043,15,2,93,1610,2107,29,0
15403402,1643954652,0.459625698,1,1,1,1,73,1433,42,1,95,1353,4643,55,1
5472759,1524145611,0,1,0,0,1,105,2000,65,2,111,1403,3522,0,0
15450240,1660993711,0.47494168,1,1,1,1,140,3118,38,1,112,1651,4540,56,1
15416629,1653553494,0,1,1,1,1,70,936,83,3,94,1523,3243,54,0
5667928,1524145611,0,1,0,0,1,34,1393,39,1,91,1385,3311,0,0
6048244,1524145611,0.002122385,0,0,0,1,39,1057,71,2,70,1808,3270,25,0
5468684,1531045835,0,0,0,0,1,30,1179,71,2,103,1443,2203,0,0
5468684,1525168153,0.005470256,0,0,0,1,39,972,69,1,49,1436,2406,23,0
5487208,1525059946,0,1,0,0,1,44,1019,49,1,67,1478,2529,28,0
14829086,1649699131,0.46414237,1,1,1,1,115,1655,78,3,56,2119,6009,51,1
5683479,1526466984,0,1,0,0,0,56,1455,57,2,35,1561,2291,24,0
14724187,1524145611,0,1,0,0,1,39,1732,65,3,92,1130,3704,26,0
5736494,1530643480,0,0,0,0,1,32,1188,53,2,61,1402,3291,0,0
15450240,1651787271,0.432766374,1,1,1,1,133,2774,78,1,107,2268,4385,55,1
5468684,1531341119,0,1,0,1,1,59,1586,59,1,103,1210,2007,0,1
5789836,1530516017,0.46346443,1,0,0,1,48,1329,70,3,51,1503,5625,28,1
5468684,1525064447,0,1,0,0,1,30,1208,70,2,85,1589,3265,23,0
15450240,1531494654,0.015864039,1,1,0,1,68,2301,31,2,86,1231,4426,29,0
15450240,1659676306,0,1,1,1,1,64,1036,24,1,249,1391,2690,57,1
6344193,1641556312,0,1,0,0,1,40,1535,32,2,45,1458,1533,27,1
15450240,1645911273,0.519534242,1,1,1,1,113,2483,28,1,85,3137,4323,57,1
15450240,1646407348,0.480873909,1,1,1,1,42,1364,52,1,89,1602,2233,56,1
14988790,1648567982,0.538955132,1,1,1,1,99,1037,40,1,55,1745,4610,58,1
15450240,1647969925,0.427742522,1,1,1,1,118,3090,64,1,60,1610,2904,58,1
6160514,1660368816,0,1,1,1,1,32,1600,46,2,48,1405,5040,31,1
5468684,1524145611,0,0,0,0,1,61,1364,78,2,73,1425,3561,23,0
5797980,1524145611,0,1,0,0,0,43,1625,77,2,86,1592,2869,24,0
5774909,1524145611,0.556665528,1,0,0,0,41,1568,8,3,36,1490,1645,60,0
15450240,1661999151,0,1,1,1,1,42,1392,71,2,102,2707,4905,53,1
15052713,1524145611,0.015106406,1,1,0,1,120,1749,56,1,91,1949,2698,53,0
15450240,1655750986,0.447509832,1,1,1,1,189,1593,77,1,294,1469,3577,52,1
5468684,1524145611,0,1,0,0,1,59,883,62,2,85,1505,3663,0,0
5515864,1524145611,0.000496603,1,0,0,1,43,1682,24,2,100,1360,1859,26,0
15450240,1635388430,0.567561988,1,1,1,0,116,2438,73,1,90,1726,3692,59,1
15123184,1524394115,0,1,1,0,1,31,2343,53,2,82,1660,5127,23,0
6395267,1524145611,0,1,0,0,0,49,1065,29,2,93,1858,2714,0,0
6260726,1524145611,0,1,0,0,1,63,1207,72,1,83,1439,2744,24,0
6129622,1524145611,0,1,0,0,1,39,1190,70,2,89,1351,1865,0,0
5468684,1524145611,0,1,0,0,1,38,1361,76,3,109,1451,3149,26,0
15450240,1653901707,0.446069747,1,1,1,1,106,3850,49,1,100,3236,6459,50,1
15450240,1524145611,0.544694806,1,1,1,1,75,1732,76,1,78,1382,4936,53,1
15450240,1637181558,0.453342763,1,1,1,1,106,1403,70,1,105,2568,4148,29,0
5782423,1524145611,0,1,0,0,1,36,1433,82,1,92,1415,2788,24,0
5953001,1527045875,0,0,0,0,1,48,1572,42,3,63,1420,5613,0,0
15450240,1661999151,0.442239402,0,1,1,1,53,2355,66,1,128,1576,6239,52,1
15450240,1524145611,0,1,1,1,1,82,1444,74,2,101,2893,3155,0,0
15450240,1572583701,0,1,1,1,1,36,1534,18,1,51,1753,2129,26,1
11010531,1524145611,0,1,0,1,1,45,859,78,3,30,1523,3052,0,1
6066442,1524145611,0,1,0,0,1,42,3556,406,2,50,1408,4191,33,0
5796568,1661999151,0,0,0,0,1,60,1466,29,1,91,2772,4204,50,0
15450240,1656010604,0.444174377,1,1,1,1,51,1370,21,1,113,1904,6374,51,1
6242554,1525925884,0,1,0,0,1,48,1044,6,1,61,1475,1777,28,0
15450240,1654218062,0.543042465,1,1,1,1,40,1447,59,1,85,2970,6452,56,1
15450240,1524145611,0,0,0,0,1,41,945,45,3,89,1390,3576,23,0
15450240,1591784041,0,0,0,0,0,38,1413,79,3,33,1328,4554,29,0
5468684,1649544064,0.487066062,1,0,1,1,104,1548,21,1,89,1152,2728,24,1
5512624,1524145611,0,1,0,1,1,63,1106,51,1,117,1634,2993,27,1
15450240,1650447513,0.493738413,1,1,1,1,86,2252,64,2,108,2487,1948,52,1
14984898,1659000273,0.515099295,1,1,1,1,124,1424,45,3,87,1134,3178,56,1
15450240,1650613351,0.448466543,1,1,1,1,60,1161,58,1,103,2957,2825,54,1
5605842,1524145611,0,1,0,1,1,42,1647,25,2,53,1416,1755,31,0
5544716,1650403103,0,0,0,0,1,42,1638,81,1,95,2627,4546,25,0
15450240,1524145611,0,0,0,1,1,45,913,80,2,110,1584,3802,25,0
5652070,1527421007,0,0,0,0,1,30,1372,77,2,65,1425,2036,0,0
5907107,1525907158,0,1,0,0,1,65,1119,63,2,72,1504,3514,21,0
15450240,1661715414,0,1,0,0,0,44,2435,51,1,81,1680,6511,63,0
5813865,1524145611,0,1,0,0,1,64,906,47,1,155,1249,1052,53,0
5754430,1524145611,0,1,0,0,1,40,1445,73,2,77,1478,1748,4,0
15450240,1650256382,0.510256924,1,1,1,1,60,2719,56,2,72,1671,5188,53,1
5972577,1526371430,0,1,0,0,1,73,1601,72,2,103,1660,3528,26,0
6128588,1529209356,0,1,0,0,0,30,1168,58,1,106,1690,2856,0,0
5732365,1524145611,0,1,0,0,0,62,1273,73,2,58,1411,1560,32,0
15450240,1634207584,0.47448045,1,1,1,1,39,1417,29,1,149,1538,3875,59,1
5968717,1527419058,0,1,0,0,1,36,1109,77,1,69,1040,3672,23,0
6035704,1577679866,0,1,1,0,1,59,3669,59,1,69,2639,4211,30,1
6421847,1645769166,0,1,0,0,1,49,1459,61,1,94,1410,2789,59,1
15450240,1661999151,0.438630138,1,1,1,1,40,2688,65,1,88,1603,3857,54,1
15450240,1649077887,0,1,1,1,1,67,841,78,1,52,1202,4050,58,1
14060928,1524145611,0,1,0,0,1,50,1512,57,2,97,1360,3029,27,0
5797065,1524145611,0,1,0,0,1,48,1547,34,2,101,1625,3682,25,0
5468684,1581821955,0.448837137,0,0,0,1,35,984,56,1,84,2768,3247,29,0
15450240,1661999151,0.515020523,1,0,1,1,46,1754,43,1,87,2663,5237,58,1
5830495,1651267883,0,1,1,1,1,50,1029,68,1,244,1501,5456,54,0
5686922,1524145611,0,1,0,0,0,60,1302,78,1,30,1668,1971,23,0
6157882,1524145611,0.003645012,1,0,0,0,45,1466,32,1,75,1338,1494,3,0
5608371,1526627601,0,1,0,0,1,70,1013,39,2,110,1471,3406,28,0
5468684,1524145611,0,1,1,0,1,47,1488,56,2,107,1570,3931,48,0
15450240,1527734844,0.488514723,1,0,1,1,45,924,48,1,289,1651,2735,52,1
5615215,1530865408,0,1,0,0,1,50,2031,74,1,102,1257,4842,29,0
15450240,1661999151,0.436055267,1,1,1,1,98,2385,66,1,106,2916,5268,53,1
5949861,1524145611,0,1,0,0,1,32,1500,71,2,111,1317,2500,0,0
14439166,1656382633,0.481912583,1,1,1,1,65,2487,53,1,84,1680,5565,55,1
15450240,1650426999,0.510559358,0,1,1,1,123,1178,79,1,165,2275,3109,49,1
5673864,1650257773,0,1,0,0,1,30,2302,68,3,113,1274,1755,25,0
5693959,1524145611,0,1,0,0,1,44,1706,71,2,41,1578,1601,28,0
15450240,1524145611,0,1,0,0,1,40,926,59,1,107,1552,3826,29,0
6199865,1524145611,0,1,0,1,1,50,1411,56,1,82,1232,3317,0,1
15450240,1524145611,0.552748415,1,1,1,1,99,1521,61,3,102,1607,3532,51,1
5859295,1524145611,0,1,0,0,0,37,1518,72,3,87,1533,3409,28,0
15450240,1654524991,0.453047309,1,1,1,1,45,934,78,1,49,1584,6118,52,1
6407205,1530440039,0,1,0,0,0,36,987,54,1,96,1447,980,54,0
15450240,1524145611,0.503339755,1,0,1,1,159,1075,26,1,101,1611,3835,58,1
5555931,1524145611,0.006700233,1,0,0,1,55,1480,77,2,30,1542,3096,27,0
5468684,1525031764,0.012466637,0,0,0,1,37,1761,18,2,67,1148,2533,0,0
6254684,1524145611,0.035752262,1,0,0,1,59,2753,47,1,114,1245,2522,31,0
6041555,1524145611,0,1,0,0,1,43,3100,46,2,87,1419,4755,52,0
6005999,1533089114,0,0,0,0,1,73,1615,24,2,87,1523,3310,25,0
15450240,1661401232,0.547204325,1,1,1,1,89,2855,60,3,151,3151,7190,55,1
5620355,1524145611,0,0,0,0,1,56,1635,83,3,30,1178,3327,24,0
6359404,1527500187,0,1,0,0,1,92,1461,71,2,65,1252,1154,0,1
5468684,1524162146,0.0206036,1,0,1,1,40,1327,24,1,32,1701,2475,28,0
15450240,1654928495,0.477462593,1,1,1,1,121,1713,49,1,38,1426,4534,58,1
15450240,1524145611,0.455974391,1,1,0,1,69,1089,86,2,30,1632,2527,23,1
15450240,1661999151,0.457862605,1,1,1,1,70,1093,272,1,96,2443,5190,57,1
5544209,1524145611,0,1,0,0,0,42,1339,85,2,110,1375,2499,23,0
15450240,1651508643,0.477544116,1,0,1,1,94,2535,77,1,92,2451,3394,51,1
5578009,1524145611,0,1,1,1,1,41,1499,43,2,62,1621,3132,25,0
15450240,1645988783,0.504838667,1,1,1,1,121,1750,26,1,82,2846,6071,58,1
15450240,1648635611,0.537243408,1,1,1,1,43,1767,74,3,78,2505,5949,59,1
6075054,1525234691,0,0,0,0,1,176,1702,43,1,111,1610,2798,25,0
15450240,1524145611,0.559731657,1,0,1,1,101,1629,71,1,44,1687,3545,58,0
5974405,1524145611,0,1,0,0,1,60,1781,82,2,78,1649,2270,0,0
6011002,1524145611,0,1,0,0,1,45,1670,55,2,68,1388,1684,0,0
6212208,1529668184,0.009336567,1,0,0,0,67,1561,74,2,103,1533,1692,27,0
5722963,1524145611,0,0,0,0,1,40,2459,78,2,85,1498,1993,0,0
15450240,1656321157,0.542039806,1,1,1,1,120,2085,68,3,69,2738,5732,59,1
6447566,1524145611,0,1,0,0,1,33,1141,61,3,85,2374,2441,25,0
6645243,1644753734,0.579795745,1,0,1,1,46,2688,40,2,30,1369,2148,0,1
15450240,1648225078,0.470426909,1,1,1,1,40,1037,40,1,98,1677,4132,34,1
6144394,1524145611,0,1,0,0,0,30,1716,61,2,52,1744,1108,0,0
5915379,1525738075,0,0,0,0,1,135,1457,66,2,85,1811,2805,23,0
15450240,1651877744,0.444410737,1,1,1,1,134,2469,64,1,108,2060,4353,54,1
15450240,1650034140,0.494042993,1,1,1,1,43,2074,58,2,148,3102,5438,54,1
15450240,1641894868,0.460777312,1,1,1,1,35,960,30,1,67,2608,3025,58,1
6361686,1525184260,0,1,0,0,0,43,1656,53,2,63,1383,1569,0,0
15450240,1661999151,0.542321295,0,0,1,1,40,1412,76,1,115,1621,4516,49,0
6032087,1524145611,0.012717738,1,0,0,1,77,1152,47,1,110,1598,2652,0,0
15450240,1524145611,0,1,0,0,0,38,928,66,2,112,1667,2846,0,0
5919614,1524145611,0,1,0,0,1,38,845,66,2,93,1678,3138,26,0
15450240,1651091152,0.579229012,1,1,1,1,189,1601,38,1,40,1353,3960,56,1
15450240,1661999151,0.509129175,1,1,1,1,113,1660,90,2,77,1690,4027,56,1
5714640,1524145611,0,0,0,0,1,40,1039,38,2,76,1525,3069,54,0
6149872,1524145611,0,1,0,0,1,30,1632,51,2,92,1313,3482,0,0
15450240,1646494348,0,1,1,1,1,67,1481,75,2,75,1589,2421,30,1
15450240,1647304885,0.573130348,1,1,1,1,112,1741,59,1,92,1551,4554,57,1
8500908,1644338344,0.000844556,1,1,1,1,30,857,68,2,86,1368,1778,0,1
15094469,1647957486,0.487735447,1,1,1,1,137,2574,55,1,88,1733,3129,58,1
5930530,1533315903,0,1,0,0,1,56,1369,81,2,72,1235,2635,26,0
5869281,1524145611,0,1,0,0,0,40,1724,75,2,71,1743,1682,26,0
15450240,1639801648,0,1,1,1,1,37,1441,26,1,30,1574,2855,61,1
15450240,1650942167,0.494445203,1,1,1,1,64,1730,68,2,53,2862,5392,51,1
6095039,1524145611,0,0,0,0,1,41,1413,51,1,134,1559,1997,51,0
15450240,1595437163,0,1,0,0,1,56,2931,53,1,115,2513,2685,52,0
6063582,1524145611,0,1,0,0,0,42,1575,22,1,89,1271,997,1,0
15450240,1634013808,0.516527661,1,0,1,1,60,2694,56,1,34,1633,5433,60,1
15450240,1661999151,0.478230952,0,1,1,1,30,2501,79,3,150,1651,4525,51,1
15450240,1661855544,0.510864843,1,1,1,1,74,2960,55,1,110,2737,5386,51,1
15450240,1649067932,0.461479155,1,1,1,1,37,1524,18,1,59,3163,5419,53,1
15450240,1650310989,0.450309317,1,1,1,1,39,3607,35,1,108,3086,4710,53,1
15450240,1567558217,0,1,1,1,1,38,1543,69,3,70,2593,2838,58,1
5840275,1524145611,0,1,0,0,1,49,1623,41,2,59,1767,4849,2,0
5480777,1524145611,0.519841781,1,1,0,1,108,2575,73,1,100,1396,1937,0,1
5600091,1524145611,0,1,0,0,1,41,1497,79,2,33,1693,2543,56,0
15450240,1659807694,0,1,0,0,1,67,1026,71,1,47,1310,2286,58,0
15323095,1661999151,0.429257048,1,1,1,1,38,949,84,1,95,3000,5816,53,1
6007478,1534569122,0,1,0,0,0,43,1183,54,1,88,1417,2952,28,0
15450240,1654635021,0.509670525,1,1,1,1,89,2822,49,1,264,2859,6549,56,1
15450240,1661999151,0.487875548,1,1,1,1,86,1655,32,3,60,2050,2185,59,1
5564220,1524145611,0,1,0,1,1,49,2400,30,1,121,2933,2754,28,0
5761448,1524145611,0,1,0,0,1,44,1594,62,2,88,1598,3334,0,0
5706122,1524145611,0,1,0,0,0,50,1103,59,2,43,1433,3212,0,0
6036449,1526462361,0,0,0,0,0,51,1394,58,1,70,1464,2999,23,0
15450240,1529881099,0,1,0,0,0,45,1132,51,3,93,1308,3669,63,0
5632496,1528895527,0,1,0,0,1,44,1322,68,2,87,1330,3251,29,0
5946034,1524145611,0,1,0,0,1,72,1436,57,2,40,2884,2852,28,0
15450240,1535568491,0,0,0,0,1,95,2222,45,1,103,2247,2051,24,0
6375574,1578601683,0.030081212,0,0,0,1,44,1058,26,2,107,1503,3511,30,0
6122189,1524145611,0,1,0,0,1,44,1437,64,2,99,1666,2465,0,0
15450240,1647355105,0.520053949,1,1,1,1,117,2317,59,1,110,3234,5076,54,1
6481679,1524145611,0,1,0,0,0,72,3850,86,2,117,2866,4814,54,0
15450240,1660978650,0,1,0,0,0,42,1534,76,3,74,1291,4469,26,0
10537733,1524145611,0,0,0,0,1,42,1527,20,2,46,1397,2957,0,0
6490952,1524145611,0,1,0,0,1,37,1722,63,1,59,1185,1967,0,0
15450240,1642504973,0.52102412,1,1,1,1,35,1733,36,1,71,1691,4852,55,1
15450240,1524145611,0.486416263,1,1,1,1,30,1986,20,1,103,1717,5741,30,1
15450240,1654411543,0.479193385,0,0,1,1,69,905,31,2,92,1577,3626,26,0
5468684,1524145611,0,1,0,0,1,38,1070,71,2,68,1564,2571,1,0
6250500,1524145611,0.008375524,1,0,0,1,42,1712,71,1,108,2566,3204,0,1
15450240,1571625274,0,0,0,0,1,40,1748,65,1,107,1324,1422,29,0
15450240,1646839888,0.483351226,1,1,1,1,49,1759,24,1,294,1632,3432,52,1
5897037,1524145611,0,1,0,0,0,58,1559,50,2,97,1645,4933,26,0
15450240,1661999151,0.464322255,1,0,1,1,103,1745,32,1,103,1603,6862,57,1
15301583,1640305490,0.438283252,1,1,1,1,44,1364,78,1,101,1739,3300,58,1
6469058,1524145611,0,1,0,0,0,56,931,75,2,53,1612,1270,0,0
5914573,1525701575,0,0,0,0,1,38,1020,15,2,104,1670,4619,0,0
6107251,1524145611,0.007196964,1,0,0,0,67,873,73,2,56,1146,1805,0,1
15450240,1657617187,0.466792668,1,1,1,1,156,2486,62,1,83,1512,2611,51,1
15390782,1524145611,0,1,0,0,0,41,1541,69,3,105,1542,2578,0,0
10644657,1524145611,0,0,1,0,1,127,995,73,2,84,1015,2941,53,0
6337540,1524145611,0.002499423,1,0,0,0,104,2256,89,1,80,1531,2087,26,0
5894289,1524145611,0,1,0,0,1,64,1451,31,2,95,1536,3205,0,0
5662516,1524145611,0,1,0,0,1,34,786,61,2,111,1465,3136,23,0
5468684,1657908689,0,1,0,0,1,68,1778,61,1,66,1769,4057,58,0
15450240,1641827780,0,1,1,0,1,51,1024,59,1,46,1575,1732,28,1
15450240,1652289820,0.415003584,0,0,0,1,41,877,36,3,38,1060,3204,54,1
5937728,1524145611,0,1,0,0,1,30,1603,40,1,94,1482,3340,0,0
5829794,1607788701,0,0,0,0,1,38,925,83,1,87,1285,3744,28,0
14562545,1661999151,0.483587429,1,1,1,1,39,2604,63,3,96,3127,6979,25,1
11763999,1524145611,0,1,0,0,0,56,1360,56,1,84,1615,5958,23,0
12011262,1524145611,0,1,0,0,1,56,1503,25,3,164,950,1291,25,1
11441809,1527139537,0,0,0,0,0,49,1355,70,2,122,1318,1793,25,0
13531323,1524145611,0.000670583,1,0,0,0,38,820,71,2,92,1092,2174,0,0
15450240,1644467303,0.49550626,1,1,1,1,104,2744,44,1,112,2996,5602,58,1
15450240,1629882624,0.450529711,1,1,1,1,180,1023,71,1,90,2397,2763,55,1
5689723,1524145611,0.000457879,1,0,0,0,51,1525,53,1,53,1643,2002,28,0
5849544,1524145611,0.533768406,1,1,1,1,115,943,40,1,87,2762,2643,26,0
5809809,1602693321,0,1,0,0,1,46,1092,40,1,123,1288,2364,27,0
5468684,1524145611,0,1,0,0,0,46,1049,62,1,72,1747,2945,24,0
6470167,1524145611,0,1,0,0,1,41,1863,61,2,68,1792,2370,1,0
5741957,1524145611,0,0,0,0,1,64,1524,58,2,112,1697,3470,0,0
6441015,1524145611,0.010677261,1,0,0,1,36,2320,69,2,69,1153,1702,0,0
5468684,1524145611,0.004655236,0,0,0,1,34,1145,55,2,47,1392,3033,0,0
11611839,1524145611,0,1,1,1,1,42,1610,73,2,75,1363,1634,0,1
5545142,1524145611,0,1,0,1,1,46,1632,63,1,92,1566,2269,1,1
15450240,1644418877,0.544117394,1,1,1,1,42,1856,68,3,48,1507,921,52,0
15450240,1641922351,0.461465443,1,1,1,1,101,963,74,1,110,1666,2985,53,1
6119580,1524145611,0,1,0,0,1,36,1691,73,2,91,1284,3993,0,0
6252270,1524145611,0.008006317,1,0,0,1,32,1593,72,1,80,2603,1961,23,0
5468684,1524145611,0,0,0,0,1,51,3051,70,1,93,1140,3227,25,0
15450240,1661999151,0.462680517,1,1,1,1,186,2244,38,3,108,1601,5333,53,1
15450240,1648567042,0.453335405,1,1,1,1,43,1723,59,1,207,1533,3349,61,1
6089510,1525478519,0,1,0,0,0,38,1601,52,2,116,1725,1452,32,0
5535740,1636838459,0.003288808,1,1,0,1,56,1139,66,1,109,1555,3137,0,0
6406721,1524145611,0,1,0,0,1,36,1682,60,2,118,1541,3013,29,0
15450240,1661999151,0.456879215,1,1,1,1,46,1752,46,1,73,1541,6569,55,1
15450240,1654178584,0.474843713,1,0,1,1,59,2609,67,3,115,3045,4318,59,1
6063511,1524145611,0,1,0,0,0,36,1548,22,1,106,1138,1198,24,0
15450240,1650618670,0.526323443,1,1,1,1,43,2835,76,1,87,1782,3220,50,1
8349586,1661999151,0.47142387,1,1,0,0,147,2324,33,1,92,2266,4371,58,0
5561009,1524145611,0,1,1,1,1,120,949,45,3,60,1081,1133,66,1
5656137,1524145611,0,1,0,0,1,42,1550,65,3,88,1442,2612,29,0
5920710,1524145611,0,1,0,0,1,43,1053,65,2,106,2562,921,0,0
5500822,1527489421,0,0,0,0,0,44,1164,65,1,68,1471,2136,28,0
15450240,1644694029,0.512471123,1,1,1,1,60,2154,34,1,88,1428,1660,63,1
5975093,1525314455,0,0,0,0,1,36,1015,49,3,98,1617,2557,24,0
5614871,1524626965,0,1,0,0,1,36,1543,22,2,106,1348,2311,26,0
6451356,1524145611,0.561728849,1,0,0,1,67,1809,67,1,83,2418,4968,56,0
15450240,1660208943,0.508751552,1,0,1,1,44,1116,34,3,97,2837,4425,25,0
5784200,1524145611,0.550247952,1,0,0,0,30,1094,13,2,81,1473,2513,57,0
5468684,1524145611,0,1,0,0,1,72,1799,2,3,98,1578,3095,26,0
15450240,1651512582,0.493893327,1,1,1,1,109,2501,42,1,88,1510,3757,54,1
5724117,1524145611,3.13E-05,1,0,0,1,35,1686,32,2,99,1597,2594,24,0
